date,region,role,assigned_status,eeq_workload_A,eeq_workload_G2 - Delivery,epc_workload_A,epc_workload_G2 - Delivery,num_eeq_projects_A,num_eeq_projects_G2 - Delivery,num_epc_projects_A,num_epc_projects_G2 - Delivery,num_no_type_projects_A,num_no_type_projects_G2 - Delivery,num_projects_A,num_projects_G2 - Delivery,total_workload_A,total_workload_G2 - Delivery,workload_units_A,workload_units_G2 - Delivery,workload_units_G2+A,num_eeq_projects_G2+A,num_epc_projects_G2+A,num_no_type_projects_G2+A,eeq_workload_G2+A,epc_workload_G2+A,num_projects_G2+A,total_workload_G2+A,available_workload,available_workload_minus_total_workload_G2 - Delivery,available_workload_minus_total_workload_A,available_workload_minus_total_workload_G2+A,available_workload_minus_total_workload_G2+A_dummy
2022-07-04,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,4
2022-07-04,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-5
2022-07-04,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,2
2022-07-05,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-5
2022-07-05,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,3
2022-07-05,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,5
2022-07-06,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,0
2022-07-06,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,1
2022-07-06,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,4
2022-07-07,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,1
2022-07-07,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,4
2022-07-07,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-3
2022-07-08,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-4
2022-07-08,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,3
2022-07-08,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,2
2022-07-09,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,4
2022-07-09,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,1
2022-07-09,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,3
2022-07-10,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-2
2022-07-10,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-2
2022-07-10,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-5
2022-07-11,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,2
2022-07-11,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-3
2022-07-11,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,1
2022-07-12,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-4
2022-07-12,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-4
2022-07-12,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,1
2022-07-13,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,0
2022-07-13,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-3
2022-07-13,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,3
2022-07-14,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,4
2022-07-14,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,0
2022-07-14,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,4
2022-07-15,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,4
2022-07-15,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,0
2022-07-15,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-5
2022-07-16,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-2
2022-07-16,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,4
2022-07-16,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,0
2022-07-17,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,0
2022-07-17,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,5
2022-07-17,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-1
2022-07-18,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-5
2022-07-18,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,2
2022-07-18,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-1
2022-07-19,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,-1
2022-07-19,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,1
2022-07-19,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-2
2022-07-20,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,0
2022-07-20,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-2
2022-07-20,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-3
2022-07-21,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.8,0.5,0.8,0.5,1
2022-07-21,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,2
2022-07-21,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-2
2022-07-22,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-4
2022-07-22,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,4
2022-07-22,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-3
2022-07-23,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-5
2022-07-23,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,2
2022-07-23,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-3
2022-07-24,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,4
2022-07-24,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,1
2022-07-24,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,4
2022-07-25,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-1
2022-07-25,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,4
2022-07-25,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-1
2022-07-26,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,1
2022-07-26,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,3
2022-07-26,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,-1
2022-07-27,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-5
2022-07-27,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,4
2022-07-27,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,4
2022-07-28,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-5
2022-07-28,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-4
2022-07-28,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,1.7,1.7,1.5,1.5,0
2022-07-28,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,0.29999999999999993,-5.551115123125783e-17,0.29999999999999993,-5.551115123125783e-17,3
2022-07-29,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,2
2022-07-29,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-1
2022-07-29,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,1.7,1.7,1.5,1.5,-5
2022-07-29,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.6,2.0,0.6,1.1102230246251565e-16,-0.5999999999999999,1.1102230246251565e-16,-0.5999999999999999,1
2022-07-30,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,-1
2022-07-30,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,0
2022-07-30,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,1.7,1.7,1.5,1.5,1
2022-07-30,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.6,2.0,0.6,1.1102230246251565e-16,-0.5999999999999999,1.1102230246251565e-16,-0.5999999999999999,-3
2022-07-31,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,4
2022-07-31,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-3
2022-07-31,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,1.7,1.7,1.5,1.5,-1
2022-07-31,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.6,2.0,0.6,1.1102230246251565e-16,-0.5999999999999999,1.1102230246251565e-16,-0.5999999999999999,0
2022-08-01,AMER,Commissioning Engineer,unassigned,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.3,1.6,1.3,1.6,1.3,3
2022-08-01,EUAF,CPE Electrical,unassigned,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,0.5,0.3,0.5,0.3,-1
2022-08-01,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.2,1.7,1.7,1.5,1.5,-5
2022-08-01,MEA,Solution Engineer,unassigned,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.6,2.0,0.6,1.1102230246251565e-16,-0.5999999999999999,1.1102230246251565e-16,-0.5999999999999999,-2
